run_id,gamma,beta,alpha,s0,P0,avg_consumer_surplus,most_common_strategy_consumer_surplus,avg_producer_surplus,most_common_strategy_producer_surplus,avg_total_welfare,most_common_strategy_total_welfare
3915,0.0043,0.3,1.77,0.5,40.20660057487507,-67.229,Flat vs Flat,4.316000000000001,Flat vs Flat,-68.15,Flat vs Flat
3916,0.0043,0.3,1.77,0.53,40.14264150867744,-67.075,Flat vs Flat,6.7,Flat vs Flat,-68.23,Flat vs Flat
3917,0.0043,0.3,1.77,0.56,40.085535199572405,-66.936,Flat vs Flat,6.480000000000001,Flat vs Flat,-68.3,Flat vs Flat
3918,0.0043,0.3,1.77,0.59,40.03423631173229,-66.813,Flat vs Flat,5.8740000000000006,Flat vs Flat,-68.36,Flat vs Flat
3919,0.0043,0.3,1.77,0.62,39.98790183239284,-67.105,Flat vs Flat,1.618,Flat vs Flat,-68.42,Flat vs Flat
3920,0.0043,0.3,1.77,0.65,39.945844381915485,-67.001,Flat vs Flat,-0.6960000000000001,Flat vs Flat,-68.47,Flat vs Flat
3921,0.0043,0.3,1.77,0.68,39.90749788295084,-66.908,Flat vs Flat,3.03,Flat vs Flat,-68.52,Flat vs Flat
3922,0.0043,0.3,1.77,0.71,39.87239193319448,-66.82300000000001,Flat vs Flat,5.66,Flat vs Flat,-68.56,Flat vs Flat
3923,0.0043,0.3,1.77,0.74,39.84013241179674,-66.744,Flat vs Flat,-1.2399999999999998,7-Tier vs 7-Tier,-68.6,7-Tier vs 7-Tier
3924,0.0043,0.3,1.77,0.77,39.81038661933908,-66.671,Flat vs Flat,5.42,Flat vs Flat,-68.63,Flat vs Flat
3925,0.0043,0.3,1.77,0.8,39.78287176131575,-66.6,Flat vs Flat,-0.2760000000000001,Flat vs Flat,-68.67,Flat vs Flat
3926,0.0043,0.3,1.77,0.83,39.75734592917362,-66.539,Flat vs Flat,0.2739999999999998,7-Tier vs 7-Tier,-68.7,7-Tier vs 7-Tier
3927,0.0043,0.3,1.77,0.86,39.733600969041404,-66.48299999999999,Flat vs Flat,-1.336,7-Tier vs 7-Tier,-68.73,7-Tier vs 7-Tier
3928,0.0043,0.3,1.77,0.89,39.71145679273833,-66.42699999999999,Flat vs Flat,0.3080000000000001,Flat vs Flat,-68.75,Flat vs Flat
3929,0.0043,0.3,1.77,1.0,39.64162882346264,-66.25399999999999,Flat vs Flat,4.364,Flat vs Flat,-68.84,Flat vs Flat
3930,0.0043,0.3,1.93,0.05,49.439351372568346,-84.649,8-Tier vs 8-Tier,39.344,5-Tier vs 5-Tier,-52.7,5-Tier vs 5-Tier
3931,0.0043,0.3,1.93,0.08,45.553341009874046,-75.578,8-Tier vs 8-Tier,27.056,Flat vs Flat,-57.75,Flat vs Flat
3932,0.0043,0.3,1.93,0.11,43.78697266319482,-71.454,8-Tier vs 8-Tier,21.1,Flat vs Flat,-60.05,Flat vs Flat
3933,0.0043,0.3,1.93,0.14,42.77761932223526,-69.098,8-Tier vs 8-Tier,15.657999999999998,Flat vs Flat,-61.36,Flat vs Flat
3934,0.0043,0.3,1.93,0.17,42.12450833690848,-67.575,8-Tier vs 8-Tier,12.326,Flat vs Flat,-62.21,Flat vs Flat
3935,0.0043,0.3,1.93,0.2,41.66733064717975,-66.50399999999999,8-Tier vs 8-Tier,10.797999999999998,Flat vs Flat,-62.8,Flat vs Flat
3936,0.0043,0.3,1.93,0.23,41.329416702597634,-65.717,8-Tier vs 8-Tier,11.62,Flat vs Flat,-63.24,Flat vs Flat
3937,0.0043,0.3,1.93,0.26,41.06948289907293,-65.10900000000001,8-Tier vs 8-Tier,10.62,Flat vs Flat,-63.58,Flat vs Flat
3938,0.0043,0.3,1.93,0.29,40.86332850317402,-64.627,8-Tier vs 8-Tier,1.754,6-Tier vs 6-Tier,-63.85,6-Tier vs 6-Tier
3939,0.0043,0.3,1.93,0.32,40.695828056506166,-64.237,8-Tier vs 8-Tier,2.1860000000000004,7-Tier vs 7-Tier,-64.06,7-Tier vs 7-Tier
3940,0.0043,0.3,1.93,0.35,40.55704197212423,-63.914,8-Tier vs 8-Tier,8.66,Flat vs Flat,-64.24,Flat vs Flat
3941,0.0043,0.3,1.93,0.38,40.440169480013125,-63.934000000000005,6-Tier vs 6-Tier,4.973999999999999,4-Tier vs 4-Tier,-64.4,4-Tier vs 4-Tier
3942,0.0043,0.3,1.93,0.41,40.34040027943047,-63.7,6-Tier vs 6-Tier,7.498,Flat vs Flat,-64.53,Flat vs Flat
3943,0.0043,0.3,1.93,0.44,40.25423596983636,-63.90599999999999,Flat vs Flat,6.760000000000001,Flat vs Flat,-64.64,Flat vs Flat
3944,0.0043,0.3,1.93,0.47,40.179071359339375,-63.725,Flat vs Flat,7.2,Flat vs Flat,-64.74,Flat vs Flat
3945,0.0043,0.3,1.93,0.5,40.11292650210203,-63.572,Flat vs Flat,6.36,Flat vs Flat,-64.82,Flat vs Flat
3946,0.0043,0.3,1.93,0.53,40.05426974191041,-63.437,Flat vs Flat,6.720000000000001,Flat vs Flat,-64.9,Flat vs Flat
3947,0.0043,0.3,1.93,0.56,40.00189763459648,-63.724,7-Tier vs 7-Tier,6.519999999999999,Flat vs Flat,-64.97,Flat vs Flat
3948,0.0043,0.3,1.93,0.59,39.95485150429751,-63.61600000000001,7-Tier vs 7-Tier,-1.0199999999999998,7-Tier vs 7-Tier,-65.03,7-Tier vs 7-Tier
3949,0.0043,0.3,1.93,0.62,39.9123582253178,-63.518,7-Tier vs 7-Tier,6.16,Flat vs Flat,-65.08,Flat vs Flat
3950,0.0043,0.3,1.93,0.65,39.8737874028593,-63.428,7-Tier vs 7-Tier,6.02,Flat vs Flat,-65.13,Flat vs Flat
3951,0.0043,0.3,1.93,0.68,39.83861988826478,-63.346,7-Tier vs 7-Tier,5.183999999999999,Flat vs Flat,-65.18,Flat vs Flat
3952,0.0043,0.3,1.93,0.71,39.80642427631205,-63.26800000000001,7-Tier vs 7-Tier,0.6399999999999997,Flat vs Flat,-65.22,Flat vs Flat
3953,0.0043,0.3,1.93,0.74,39.77683911938252,-63.2,7-Tier vs 7-Tier,-0.7380000000000002,Flat vs Flat,-65.26,Flat vs Flat
3954,0.0043,0.3,1.93,0.77,39.74955929935658,-63.136,7-Tier vs 7-Tier,0.4199999999999999,Flat vs Flat,-65.29,Flat vs Flat
3955,0.0043,0.3,1.93,0.8,39.72432546583259,-63.076,7-Tier vs 7-Tier,2.8880000000000003,Flat vs Flat,-65.33,Flat vs Flat
3956,0.0043,0.3,1.93,0.83,39.70091576485251,-63.024,7-Tier vs 7-Tier,5.36,Flat vs Flat,-65.36,Flat vs Flat
3957,0.0043,0.3,1.93,0.86,39.67913929882452,-62.974,7-Tier vs 7-Tier,5.28,Flat vs Flat,-65.39,Flat vs Flat
3958,0.0043,0.3,1.93,0.89,39.65883090915797,-62.924,7-Tier vs 7-Tier,2.194,Flat vs Flat,-65.41,Flat vs Flat
3959,0.0043,0.3,1.93,1.0,39.59479178707612,-62.774,7-Tier vs 7-Tier,4.94,Flat vs Flat,-65.5,Flat vs Flat
3960,0.0043,0.3,2.1,0.05,48.600466595859736,-78.62,8-Tier vs 8-Tier,40.04,Flat vs Flat,-49.67,Flat vs Flat
3961,0.0043,0.3,2.1,0.08,45.02903802443116,-70.578,8-Tier vs 8-Tier,24.442,Flat vs Flat,-54.61,Flat vs Flat
3962,0.0043,0.3,2.1,0.11,43.40566140105454,-66.924,8-Tier vs 8-Tier,19.372,Flat vs Flat,-56.86,Flat vs Flat
3963,0.0043,0.3,2.1,0.14,42.4780176162679,-64.836,8-Tier vs 8-Tier,15.494,Flat vs Flat,-58.15,Flat vs Flat
3964,0.0043,0.3,2.1,0.17,41.87777752022948,-63.486,8-Tier vs 8-Tier,5.218,4-Tier vs 4-Tier,-58.98,4-Tier vs 4-Tier
3965,0.0043,0.3,2.1,0.2,41.45760945300259,-62.539,8-Tier vs 8-Tier,12.48,Flat vs Flat,-59.56,Flat vs Flat
3966,0.0043,0.3,2.1,0.23,41.14705044679141,-61.839,8-Tier vs 8-Tier,9.19,Flat vs Flat,-59.99,Flat vs Flat
3967,0.0043,0.3,2.1,0.26,40.90815890355204,-61.303,8-Tier vs 8-Tier,10.36,Flat vs Flat,-60.32000000000001,Flat vs Flat
3968,0.0043,0.3,2.1,0.29,40.71869319684495,-60.876,8-Tier vs 8-Tier,6.537999999999999,Flat vs Flat,-60.58,Flat vs Flat
3969,0.0043,0.3,2.1,0.32,40.56475231014545,-60.527,8-Tier vs 8-Tier,0.5680000000000003,5-Tier vs 5-Tier,-60.8,5-Tier vs 5-Tier
3970,0.0043,0.3,2.1,0.35,40.43720128973729,-60.531000000000006,6-Tier vs 6-Tier,1.278,7-Tier vs 7-Tier,-60.970000000000006,7-Tier vs 7-Tier
3971,0.0043,0.3,2.1,0.38,40.32978990413041,-60.288,6-Tier vs 6-Tier,1.6459999999999997,Flat vs Flat,-61.11999999999999,Flat vs Flat
3972,0.0043,0.3,2.1,0.41,40.23809725788064,-60.487,Flat vs Flat,2.3959999999999995,Flat vs Flat,-61.25,Flat vs Flat
3973,0.0043,0.3,2.1,0.44,40.158908154301294,-60.30800000000001,Flat vs Flat,6.981999999999999,Flat vs Flat,-61.36,Flat vs Flat
3974,0.0043,0.3,2.1,0.47,40.0898282979874,-60.154,Flat vs Flat,7.2,Flat vs Flat,-61.45,Flat vs Flat
3975,0.0043,0.3,2.1,0.5,40.02903802443116,-60.015,Flat vs Flat,-0.3139999999999998,Flat vs Flat,-61.54,Flat vs Flat
3976,0.0043,0.3,2.1,0.53,39.975129668636015,-60.304,7-Tier vs 7-Tier,6.74,Flat vs Flat,-61.61,Flat vs Flat
3977,0.0043,0.3,2.1,0.56,39.92699720810463,-60.19699999999999,7-Tier vs 7-Tier,-0.5760000000000001,7-Tier vs 7-Tier,-61.67999999999999,7-Tier vs 7-Tier
3978,0.0043,0.3,2.1,0.59,39.883759574067966,-60.1,7-Tier vs 7-Tier,1.3780000000000006,Flat vs Flat,-61.74,Flat vs Flat
3979,0.0043,0.3,2.1,0.62,39.84470622719614,-60.012,7-Tier vs 7-Tier,-1.1699999999999997,7-Tier vs 7-Tier,-61.79,7-Tier vs 7-Tier
3980,0.0043,0.3,2.1,0.65,39.80925780465094,-59.931,7-Tier vs 7-Tier,-1.6460000000000004,Flat vs Flat,-61.84000000000001,Flat vs Flat
3981,0.0043,0.3,2.1,0.68,39.77693718409503,-59.858,7-Tier vs 7-Tier,4.644,Flat vs Flat,-61.89,Flat vs Flat
3982,0.0043,0.3,2.1,0.71,39.747347883586094,-59.794,7-Tier vs 7-Tier,4.292,Flat vs Flat,-61.92999999999999,Flat vs Flat
3983,0.0043,0.3,2.1,0.74,39.720157715550855,-59.729,7-Tier vs 7-Tier,4.714,Flat vs Flat,-61.970000000000006,Flat vs Flat
3984,0.0043,0.3,2.1,0.77,39.69508626190797,-59.676,7-Tier vs 7-Tier,-1.7139999999999995,7-Tier vs 7-Tier,-62.0,7-Tier vs 7-Tier
3985,0.0043,0.3,2.1,0.8,39.67189516728831,-59.623000000000005,7-Tier vs 7-Tier,-1.878,Flat vs Flat,-62.03,Flat vs Flat
3986,0.0043,0.3,2.1,0.83,39.65038053733994,-59.575,7-Tier vs 7-Tier,4.454,Flat vs Flat,-62.06,Flat vs Flat
3987,0.0043,0.3,2.1,0.86,39.63036692808565,-59.528,7-Tier vs 7-Tier,-2.41,4-Tier vs 4-Tier,-62.09000000000001,4-Tier vs 4-Tier
3988,0.0043,0.3,2.1,0.89,39.61170255091592,-59.486,7-Tier vs 7-Tier,5.34,Flat vs Flat,-62.11999999999999,Flat vs Flat
3989,0.0043,0.3,2.1,1.0,39.552847548240685,-59.355,7-Tier vs 7-Tier,5.12,Flat vs Flat,-62.2,Flat vs Flat
3990,0.0043,0.3,2.27,0.05,47.88722975927488,-73.28099999999999,8-Tier vs 8-Tier,37.64,Flat vs Flat,-46.88,Flat vs Flat
3991,0.0043,0.3,2.27,0.08,44.58326500156563,-66.098,8-Tier vs 8-Tier,24.86,Flat vs Flat,-51.720000000000006,Flat vs Flat
3992,0.0043,0.3,2.27,0.11,43.08146283897052,-62.838,8-Tier vs 8-Tier,17.118000000000002,Flat vs Flat,-53.92,Flat vs Flat
3993,0.0043,0.3,2.27,0.14,42.22329017463045,-60.971,8-Tier vs 8-Tier,15.74,Flat vs Flat,-55.17,Flat vs Flat
3994,0.0043,0.3,2.27,0.17,41.66800198005747,-59.767,8-Tier vs 8-Tier,12.658,Flat vs Flat,-55.98,Flat vs Flat
3995,0.0043,0.3,2.27,0.2,41.279300243856376,-58.917,8-Tier vs 8-Tier,6.409999999999999,Flat vs Flat,-56.55,Flat vs Flat
3996,0.0043,0.3,2.27,0.23,40.99199896057731,-58.295,8-Tier vs 8-Tier,6.37,Flat vs Flat,-56.970000000000006,Flat vs Flat
3997,0.0043,0.3,2.27,0.26,40.77099797343957,-57.814,8-Tier vs 8-Tier,8.367999999999999,Flat vs Flat,-57.3,Flat vs Flat
3998,0.0043,0.3,2.27,0.29,40.59572132846826,-57.432,8-Tier vs 8-Tier,2.708,Flat vs Flat,-57.55,Flat vs Flat
3999,0.0043,0.3,2.27,0.32,40.45330905442906,-57.41,6-Tier vs 6-Tier,4.304,Flat vs Flat,-57.760000000000005,Flat vs Flat
4000,0.0043,0.3,2.27,0.35,40.3353103130823,-57.153,6-Tier vs 6-Tier,7.719999999999999,Flat vs Flat,-57.92999999999999,Flat vs Flat
4001,0.0043,0.3,2.27,0.38,40.2359429519482,-57.341,Flat vs Flat,4.352,Flat vs Flat,-58.08,Flat vs Flat
4002,0.0043,0.3,2.27,0.41,40.151117155858095,-57.157,Flat vs Flat,7.720000000000001,Flat vs Flat,-58.2,Flat vs Flat
4003,0.0043,0.3,2.27,0.44,40.077858513780285,-56.997,Flat vs Flat,7.44,Flat vs Flat,-58.31,Flat vs Flat
4004,0.0043,0.3,2.27,0.47,40.01395203877624,-57.26899999999999,7-Tier vs 7-Tier,0.994,Flat vs Flat,-58.4,Flat vs Flat
4005,0.0043,0.3,2.27,0.5,39.95771434077268,-57.148,7-Tier vs 7-Tier,1.1959999999999995,7-Tier vs 7-Tier,-58.49,7-Tier vs 7-Tier
4006,0.0043,0.3,2.27,0.53,39.90784317461858,-57.039,7-Tier vs 7-Tier,2.2,Flat vs Flat,-58.56,Flat vs Flat
4007,0.0043,0.3,2.27,0.56,39.86331534769527,-56.94199999999999,7-Tier vs 7-Tier,6.62,Flat vs Flat,-58.63000000000001,Flat vs Flat
4008,0.0043,0.3,2.27,0.59,39.82331577435738,-56.855,7-Tier vs 7-Tier,6.459999999999999,Flat vs Flat,-58.67999999999999,Flat vs Flat
4009,0.0043,0.3,2.27,0.62,39.78718712747156,-56.778,7-Tier vs 7-Tier,5.632,Flat vs Flat,-58.74,Flat vs Flat
4010,0.0043,0.3,2.27,0.65,39.75439343260595,-56.70700000000001,7-Tier vs 7-Tier,3.072,Flat vs Flat,-58.78,Flat vs Flat
4011,0.0043,0.3,2.27,0.68,39.72449329905202,-56.641,7-Tier vs 7-Tier,-0.0359999999999999,7-Tier vs 7-Tier,-58.83,7-Tier vs 7-Tier
4012,0.0043,0.3,2.27,0.71,39.69711993734772,-56.581,7-Tier vs 7-Tier,3.5400000000000005,Flat vs Flat,-58.86999999999999,Flat vs Flat
4013,0.0043,0.3,2.27,0.74,39.67196603740323,-56.526,7-Tier vs 7-Tier,5.196,Flat vs Flat,-58.90999999999999,Flat vs Flat
4014,0.0043,0.3,2.27,0.77,39.648772181610255,-56.475,7-Tier vs 7-Tier,5.42,Flat vs Flat,-58.94,Flat vs Flat
4015,0.0043,0.3,2.27,0.8,39.62731786500175,-56.429,7-Tier vs 7-Tier,-2.216,Flat vs Flat,-58.970000000000006,Flat vs Flat
4016,0.0043,0.3,2.27,0.83,39.60741446284688,-56.385000000000005,7-Tier vs 7-Tier,5.62,Flat vs Flat,-59.0,Flat vs Flat
4017,0.0043,0.3,2.27,0.86,39.58889967014467,-56.347,7-Tier vs 7-Tier,3.838,Flat vs Flat,-59.03,Flat vs Flat
4018,0.0043,0.3,2.27,0.89,39.57163306571452,-56.30800000000001,7-Tier vs 7-Tier,-0.2560000000000002,7-Tier vs 7-Tier,-59.05,7-Tier vs 7-Tier
4019,0.0043,0.3,2.27,1.0,39.517185706411446,-56.191,7-Tier vs 7-Tier,5.28,Flat vs Flat,-59.13000000000001,Flat vs Flat
4020,0.0043,0.3,2.43,0.05,47.30710974694733,-68.776,8-Tier vs 8-Tier,35.68,Flat vs Flat,-44.45,Flat vs Flat
4021,0.0043,0.3,2.43,0.08,44.22068999386091,-62.279,8-Tier vs 8-Tier,21.986,Flat vs Flat,-49.18,Flat vs Flat
4022,0.0043,0.3,2.43,0.11,42.81777192427617,-59.328,8-Tier vs 8-Tier,11.212,4-Tier vs 4-Tier,-51.33,4-Tier vs 4-Tier
4023,0.0043,0.3,2.43,0.14,42.01610445594204,-57.639,8-Tier vs 8-Tier,15.2,Flat vs Flat,-52.56,Flat vs Flat
4024,0.0043,0.3,2.43,0.17,41.49737844701995,-56.54600000000001,8-Tier vs 8-Tier,13.18,Flat vs Flat,-53.36,Flat vs Flat
4025,0.0043,0.3,2.43,0.2,41.13427024077449,-55.785,8-Tier vs 8-Tier,8.662,Flat vs Flat,-53.90999999999999,Flat vs Flat
4026,0.0043,0.3,2.43,0.23,40.86588591441915,-55.21900000000001,8-Tier vs 8-Tier,10.74,Flat vs Flat,-54.33,Flat vs Flat
4027,0.0043,0.3,2.43,0.26,40.65943643260735,-54.785,8-Tier vs 8-Tier,9.94,Flat vs Flat,-54.64,Flat vs Flat
4028,0.0043,0.3,2.43,0.29,40.49570063668765,-54.724,6-Tier vs 6-Tier,4.954000000000001,5-Tier vs 5-Tier,-54.89,5-Tier vs 5-Tier
4029,0.0043,0.3,2.43,0.32,40.36266530250288,-54.443000000000005,6-Tier vs 6-Tier,5.024,Flat vs Flat,-55.1,Flat vs Flat
4030,0.0043,0.3,2.43,0.35,40.25243602560694,-54.614,Flat vs Flat,5.287999999999999,7-Tier vs 7-Tier,-55.27,7-Tier vs 7-Tier
4031,0.0043,0.3,2.43,0.38,40.15961137137878,-54.42,Flat vs Flat,8.0,Flat vs Flat,-55.40999999999999,Flat vs Flat
4032,0.0043,0.3,2.43,0.41,40.08037081289133,-54.252,Flat vs Flat,6.412000000000001,Flat vs Flat,-55.53,Flat vs Flat
4033,0.0043,0.3,2.43,0.44,40.0119357851067,-54.52,7-Tier vs 7-Tier,2.830000000000001,Flat vs Flat,-55.63000000000001,Flat vs Flat
4034,0.0043,0.3,2.43,0.47,39.952237143847775,-54.393,7-Tier vs 7-Tier,7.2,Flat vs Flat,-55.73,Flat vs Flat
4035,0.0043,0.3,2.43,0.5,39.89970233953992,-54.285,7-Tier vs 7-Tier,6.5200000000000005,Flat vs Flat,-55.81,Flat vs Flat
4036,0.0043,0.3,2.43,0.53,39.853114871568806,-54.186,7-Tier vs 7-Tier,6.82,Flat vs Flat,-55.88000000000001,Flat vs Flat
4037,0.0043,0.3,2.43,0.56,39.81151891802317,-54.098,7-Tier vs 7-Tier,6.188000000000001,Flat vs Flat,-55.94,Flat vs Flat
4038,0.0043,0.3,2.43,0.59,39.774153061448274,-54.019000000000005,7-Tier vs 7-Tier,3.034,4-Tier vs 4-Tier,-56.0,4-Tier vs 4-Tier
4039,0.0043,0.3,2.43,0.62,39.740403255509655,-53.949,7-Tier vs 7-Tier,-0.7240000000000001,Flat vs Flat,-56.05,Flat vs Flat
4040,0.0043,0.3,2.43,0.65,39.70976881627307,-53.884,7-Tier vs 7-Tier,0.0559999999999996,Flat vs Flat,-56.1,Flat vs Flat
4041,0.0043,0.3,2.43,0.68,39.68183741579264,-53.825,7-Tier vs 7-Tier,5.76,Flat vs Flat,-56.14,Flat vs Flat
4042,0.0043,0.3,2.43,0.71,39.656266415352825,-53.772000000000006,7-Tier vs 7-Tier,6.06,Flat vs Flat,-56.17999999999999,Flat vs Flat
4043,0.0043,0.3,2.43,0.74,39.63276873927299,-53.722,7-Tier vs 7-Tier,5.96,Flat vs Flat,-56.220000000000006,Flat vs Flat
4044,0.0043,0.3,2.43,0.77,39.61110205093964,-53.676,7-Tier vs 7-Tier,-1.9340000000000004,Flat vs Flat,-56.25,Flat vs Flat
4045,0.0043,0.3,2.43,0.8,39.59106036423128,-53.634,7-Tier vs 7-Tier,5.8,Flat vs Flat,-56.28,Flat vs Flat
4046,0.0043,0.3,2.43,0.83,39.57246747415245,-53.595000000000006,7-Tier vs 7-Tier,-2.08,4-Tier vs 4-Tier,-56.31,4-Tier vs 4-Tier
4047,0.0043,0.3,2.43,0.86,39.5551717624512,-53.559000000000005,7-Tier vs 7-Tier,-2.088,7-Tier vs 7-Tier,-56.34000000000001,7-Tier vs 7-Tier
4048,0.0043,0.3,2.43,0.89,39.539042053786005,-53.524,7-Tier vs 7-Tier,2.362,Flat vs Flat,-56.36,Flat vs Flat
4049,0.0043,0.3,2.43,1.0,39.48817970579507,-53.419,7-Tier vs 7-Tier,2.928,Flat vs Flat,-56.44,Flat vs Flat
4050,0.0043,0.3,2.6,0.05,46.768964764357904,-64.455,8-Tier vs 8-Tier,33.88,Flat vs Flat,-42.05,Flat vs Flat
4051,0.0043,0.3,2.6,0.08,43.88434937974252,-58.578,8-Tier vs 8-Tier,12.234,5-Tier vs 5-Tier,-46.67,5-Tier vs 5-Tier
4052,0.0043,0.3,2.6,0.11,42.5731605685537,-55.909000000000006,8-Tier vs 8-Tier,14.5,Flat vs Flat,-48.77,Flat vs Flat
4053,0.0043,0.3,2.6,0.14,41.82390981930296,-54.38,8-Tier vs 8-Tier,5.151999999999999,5-Tier vs 5-Tier,-49.97,5-Tier vs 5-Tier
4054,0.0043,0.3,2.6,0.17,41.33910051096424,-53.39399999999999,8-Tier vs 8-Tier,12.82,Flat vs Flat,-50.75,Flat vs Flat
4055,0.0043,0.3,2.6,0.2,40.99973399512713,-52.70399999999999,8-Tier vs 8-Tier,8.446,5-Tier vs 5-Tier,-51.29,5-Tier vs 5-Tier
4056,0.0043,0.3,2.6,0.23,40.7488978747258,-52.19199999999999,8-Tier vs 8-Tier,10.52,Flat vs Flat,-51.7,Flat vs Flat
4057,0.0043,0.3,2.6,0.26,40.55594701287861,-51.798,8-Tier vs 8-Tier,0.8699999999999996,5-Tier vs 5-Tier,-52.010000000000005,5-Tier vs 5-Tier
4058,0.0043,0.3,2.6,0.29,40.402917018999815,-51.77,6-Tier vs 6-Tier,7.506,Flat vs Flat,-52.25,Flat vs Flat
4059,0.0043,0.3,2.6,0.32,40.27858014897329,-51.517,6-Tier vs 6-Tier,4.933999999999999,4-Tier vs 4-Tier,-52.45,4-Tier vs 4-Tier
4060,0.0043,0.3,2.6,0.35,40.17555817095131,-51.709,Flat vs Flat,7.334,Flat vs Flat,-52.61,Flat vs Flat
4061,0.0043,0.3,2.6,0.38,40.08880282103807,-51.534000000000006,Flat vs Flat,-0.6960000000000003,5-Tier vs 5-Tier,-52.75,5-Tier vs 5-Tier
4062,0.0043,0.3,2.6,0.41,40.01474337599017,-51.794,7-Tier vs 7-Tier,7.132,Flat vs Flat,-52.86999999999999,Flat vs Flat
4063,0.0043,0.3,2.6,0.44,39.95078294617608,-51.663,7-Tier vs 7-Tier,6.352,Flat vs Flat,-52.970000000000006,Flat vs Flat
4064,0.0043,0.3,2.6,0.47,39.89498767761486,-51.551,7-Tier vs 7-Tier,2.59,Flat vs Flat,-53.06,Flat vs Flat
4065,0.0043,0.3,2.6,0.5,39.84588784128098,-51.45,7-Tier vs 7-Tier,-0.6239999999999999,Flat vs Flat,-53.14,Flat vs Flat
4066,0.0043,0.3,2.6,0.53,39.8023464769849,-51.36,7-Tier vs 7-Tier,6.860000000000001,Flat vs Flat,-53.21,Flat vs Flat
4067,0.0043,0.3,2.6,0.56,39.7634702588634,-51.28099999999999,7-Tier vs 7-Tier,3.548,7-Tier vs 7-Tier,-53.27,7-Tier vs 7-Tier
4068,0.0043,0.3,2.6,0.59,39.728547554449165,-51.21,7-Tier vs 7-Tier,6.58,Flat vs Flat,-53.33,Flat vs Flat
4069,0.0043,0.3,2.6,0.62,39.69700446659115,-51.146,7-Tier vs 7-Tier,6.44,Flat vs Flat,-53.38000000000001,Flat vs Flat
4070,0.0043,0.3,2.6,0.65,39.66837304838157,-51.089,7-Tier vs 7-Tier,1.716,Flat vs Flat,-53.42999999999999,Flat vs Flat
4071,0.0043,0.3,2.6,0.68,39.64226793177872,-51.035,7-Tier vs 7-Tier,2.882,Flat vs Flat,-53.470000000000006,Flat vs Flat
4072,0.0043,0.3,2.6,0.71,39.61836888136765,-50.986,7-Tier vs 7-Tier,-0.2159999999999999,Flat vs Flat,-53.510000000000005,Flat vs Flat
4073,0.0043,0.3,2.6,0.74,39.59640759180073,-50.943,7-Tier vs 7-Tier,5.522,Flat vs Flat,-53.54,Flat vs Flat
4074,0.0043,0.3,2.6,0.77,39.57615757155071,-50.903000000000006,7-Tier vs 7-Tier,5.98,Flat vs Flat,-53.57000000000001,Flat vs Flat
4075,0.0043,0.3,2.6,0.8,39.55742630281944,-50.862,7-Tier vs 7-Tier,4.244000000000001,Flat vs Flat,-53.6,Flat vs Flat
4076,0.0043,0.3,2.6,0.83,39.5400491017073,-50.826,7-Tier vs 7-Tier,4.15,Flat vs Flat,-53.63000000000001,Flat vs Flat
4077,0.0043,0.3,2.6,0.86,39.52388426346345,-50.795,7-Tier vs 7-Tier,5.78,Flat vs Flat,-53.65999999999999,Flat vs Flat
4078,0.0043,0.3,2.6,0.89,39.50880918959559,-50.763,7-Tier vs 7-Tier,5.72,Flat vs Flat,-53.67999999999999,Flat vs Flat
4079,0.0043,0.3,2.6,1.0,39.4612724566656,-50.668,7-Tier vs 7-Tier,0.922,Flat vs Flat,-53.760000000000005,Flat vs Flat
4080,0.0043,0.3,2.77,0.05,46.29687367854841,-60.531000000000006,8-Tier vs 8-Tier,28.308,5-Tier vs 5-Tier,-39.82,5-Tier vs 5-Tier
4081,0.0043,0.3,2.77,0.08,43.58929245111158,-55.19,8-Tier vs 8-Tier,21.78,Flat vs Flat,-44.33,Flat vs Flat
4082,0.0043,0.3,2.77,0.11,42.35857371136757,-52.763,8-Tier vs 8-Tier,17.0,Flat vs Flat,-46.38,Flat vs Flat
4083,0.0043,0.3,2.77,0.14,41.65530586008528,-51.376,8-Tier vs 8-Tier,14.26,Flat vs Flat,-47.55,Flat vs Flat
4084,0.0043,0.3,2.77,0.17,41.2002501916085,-50.477,8-Tier vs 8-Tier,12.5,Flat vs Flat,-48.31,Flat vs Flat
4085,0.0043,0.3,2.77,0.2,40.88171122367476,-49.848,8-Tier vs 8-Tier,11.26,Flat vs Flat,-48.84,Flat vs Flat
4086,0.0043,0.3,2.77,0.23,40.64626937781069,-49.386,8-Tier vs 8-Tier,1.3360000000000003,Flat vs Flat,-49.24,Flat vs Flat
4087,0.0043,0.3,2.77,0.26,40.46516026560756,-49.309,6-Tier vs 6-Tier,8.59,Flat vs Flat,-49.54,Flat vs Flat
4088,0.0043,0.3,2.77,0.29,40.32152200420507,-49.026,6-Tier vs 6-Tier,4.494,4-Tier vs 4-Tier,-49.78,4-Tier vs 4-Tier
4089,0.0043,0.3,2.77,0.32,40.20481591681556,-48.876,5-Tier vs 5-Tier,5.795999999999999,Flat vs Flat,-49.97,Flat vs Flat
4090,0.0043,0.3,2.77,0.35,40.10811658726424,-49.008,Flat vs Flat,7.802,Flat vs Flat,-50.13,Flat vs Flat
4091,0.0043,0.3,2.77,0.38,40.02668557290524,-48.848,Flat vs Flat,-0.0880000000000002,7-Tier vs 7-Tier,-50.27,7-Tier vs 7-Tier
